2007.03.28.10.00.00;269.90;274.70;268.55;271.97;58006377
2007.03.29.10.00.00;270.15;274.42;270.01;273.80;39682479
2007.03.30.10.00.00;276.50;277.45;269.80;270.98;44879961
2007.04.02.10.00.00;270.98;271.29;267.30;269.48;19490671
2007.04.03.10.00.00;270.70;271.00;265.15;266.77;22992420
2007.04.04.10.00.00;268.10;272.60;267.01;268.60;35112056
2007.04.05.10.00.00;269.77;270.90;268.40;270.22;18285011
2007.04.06.10.00.00;270.18;270.22;267.54;267.89;17673924
2007.04.09.10.00.00;269.19;271.90;268.30;269.25;23367369
2007.04.10.10.00.00;266.95;269.56;265.07;268.50;33888149
2007.04.11.10.00.00;270.48;276.48;270.02;273.81;81405551
2007.04.12.10.00.00;272.63;274.90;270.20;270.51;45305975
2007.04.13.10.00.00;273.98;274.50;271.50;271.90;36802441
2007.04.16.10.00.00;271.90;272.01;265.62;267.50;46738640
2007.04.17.10.00.00;266.04;266.09;260.50;260.95;40560667
2007.04.18.10.00.00;259.57;261.50;257.00;257.60;26725284
2007.04.19.10.00.00;254.90;255.00;249.50;251.98;36824767
2007.04.20.10.00.00;255.47;260.40;254.61;260.30;20606065
2007.04.23.10.00.00;261.60;262.49;256.10;258.10;24184045
2007.04.24.10.00.00;258.15;259.80;255.31;257.65;18409056
2007.04.25.10.00.00;255.47;261.57;254.11;260.25;25634841
2007.04.26.10.00.00;262.80;263.45;258.47;260.00;24543710
2007.04.27.10.00.00;259.50;259.75;254.00;255.50;23095751
2007.04.28.10.00.00;256.50;257.67;255.50;257.49;8441365
2007.05.02.10.00.00;254.88;258.29;252.54;254.70;17551290
2007.05.03.10.00.00;255.41;256.39;253.81;254.30;10738498
2007.05.04.10.00.00;253.23;254.97;250.10;253.82;11815549
2007.05.07.10.00.00;254.00;256.65;253.51;254.50;14289186
2007.05.08.10.00.00;254.00;254.95;250.05;250.88;14897858
2007.05.10.10.00.00;251.99;253.81;246.01;247.70;25713604
2007.05.11.10.00.00;245.00;247.31;242.70;243.48;29718621
2007.05.14.10.00.00;245.85;247.00;239.25;242.71;26338782
2007.05.15.10.00.00;241.49;241.49;237.07;238.30;35469307
2007.05.16.10.00.00;239.33;246.00;233.23;245.80;37410211
2007.05.17.10.00.00;246.74;249.30;242.31;244.19;40335504
2007.05.18.10.00.00;246.00;249.10;244.24;248.70;30120576
2007.05.21.10.00.00;250.52;251.20;246.61;247.39;23687201
2007.05.22.10.00.00;248.06;248.60;243.77;247.58;23231152
2007.05.23.10.00.00;246.72;247.48;240.60;241.60;30958666
2007.05.24.10.00.00;239.20;240.00;232.31;237.10;44403878
2007.05.25.10.00.00;233.40;240.80;233.40;238.50;22659024
2007.05.28.10.00.00;240.37;240.60;231.80;234.22;22001002
2007.05.29.10.00.00;234.34;235.88;227.37;229.25;38613030
2007.05.30.10.00.00;225.80;229.35;222.65;227.99;39759275
2007.05.31.10.00.00;230.53;236.15;229.60;236.00;33069679
2007.06.01.10.00.00;236.96;245.50;233.60;244.80;75763844
2007.06.04.10.00.00;243.80;247.30;240.50;246.30;35502484
2007.06.05.10.00.00;246.07;251.46;246.07;247.00;43821890
2007.06.06.10.00.00;247.07;249.39;241.58;244.00;34837384
2007.06.07.10.00.00;242.50;246.70;240.65;241.28;43444854
2007.06.08.10.00.00;239.00;241.98;237.26;241.30;40527718
2007.06.09.10.00.00;242.10;243.93;240.55;243.00;17820884
2007.06.13.10.00.00;242.10;246.87;241.01;246.64;28092516
2007.06.14.10.00.00;249.50;257.87;248.35;257.70;78652293
2007.06.15.10.00.00;259.00;265.20;257.30;265.00;79340635
2007.06.18.10.00.00;266.50;268.44;264.02;264.82;56279203
2007.06.19.10.00.00;264.01;266.97;262.29;264.69;40883093
2007.06.20.10.00.00;266.20;269.49;264.80;268.24;55544404
2007.06.21.10.00.00;265.80;268.44;262.10;262.40;44373710
2007.06.22.10.00.00;263.20;265.30;261.10;262.96;32644058
2007.06.25.10.00.00;261.00;263.99;257.70;257.88;32346733
2007.06.26.10.00.00;259.00;262.50;256.55;261.99;52691672
2007.06.27.10.00.00;259.50;260.87;258.18;260.34;23755740
2007.06.28.10.00.00;263.55;266.66;263.00;264.53;46048254
2007.06.29.10.00.00;269.99;270.40;264.30;267.74;60072504
2007.07.02.10.00.00;267.94;275.17;267.03;272.17;80764317
2007.07.03.10.00.00;273.80;275.00;271.50;273.12;65113646
2007.07.04.10.00.00;273.49;273.49;270.03;270.45;27860378
2007.07.05.10.00.00;271.20;275.89;270.80;273.95;53295392
2007.07.06.10.00.00;273.23;275.00;271.77;274.80;34502114
2007.07.09.10.00.00;275.90;278.18;275.25;278.00;39543886
2007.07.10.10.00.00;273.90;276.50;272.01;273.00;37462046
2007.07.11.10.00.00;270.50;277.28;270.25;276.30;53384835
2007.07.12.10.00.00;278.00;284.75;277.80;284.74;76960215
2007.07.13.10.00.00;287.90;289.28;285.75;287.67;58859285
2007.07.16.10.00.00;287.00;292.99;285.30;292.06;69984676
2007.07.17.10.00.00;290.90;291.68;286.05;290.25;69708560
2007.07.18.10.00.00;287.30;288.81;283.14;286.40;55084103
2007.07.19.10.00.00;288.00;293.71;287.50;292.51;70500345
2007.07.20.10.00.00;293.10;294.40;289.50;291.27;51685255
2007.07.23.10.00.00;287.00;292.75;286.70;291.32;47515122
